|O  1  |6300A|12.3403|
|O  3  |4959A|59.7767|
|O  3  |5007A|179.928|
|O II  |2471A|43.2299|
|O II  |3726A|74.4764|
|O II  |3729A|30.1405|
|O II  |7323A|30.4922|
|O II  |7332A|24.7298|
|S  3  |6312A|1.62708|
|S II  |4070A|11.4653|
|S II  |4078A|3.70864|
|S II  |6716A|1.9808|
|S II  |6731A|4.4075|
|TOTL  |2326A|65.171|
|TOTL  |4363A|0.899833|
|TOTL  |5199A|0.152844|
|TOTL  |6580A|0.0144928|

Tsamis105 12.1

H beta line flux: 
1.82852980713e+31
Line fluxes relative to H beta = 100:
|Ar 3  |5192A|0.0972511|
|Ar 3  |7135A|14.8374|
|Ar 4  |4711A|0.00627897|
|Ar 4  |4740A|0.0100513|
|C 2p  |6580A|7.19455e-18|
|C 2r  |6580A|0.0145375|
|C  2  |4267A|0.168835|
|C  2  |6580A|7.19455e-18|
|C  3  |1907A|14.2362|
|C  3  |1910A|18.9558|
|Cl 3  |5518A|0.137607|
|Cl 3  |5538A|0.344104|
|Fe 3  |4608A|0.0427093|
|Fe 3  |4659A|0.539636|
|Fe 3  |4702A|0.249106|
|Fe 3  |4734A|0.121292|
|Fe 3  |4755A|0.0986867|
|Fe 3  |4881A|0.275087|
|Fe 3  |4988A|0.0472332|
|Fe 3  |5271A|0.328892|
|H  1  |4861A|100|
|H  1  |6563A|285.574|
|He 1  |4471A|4.49764|
|He 1  |5876A|13.9053|
|He 1  |6678A|3.72345|
|N  2  |5755A|3.35055|
|N  2  |6584A|77.1296|
|Ne 2 |1281m|48.2849|
|Ne 3 |1555m|8.60698|
|Ne 3  |3869A|5.16112|
|Ne 3  |3968A|1.5555|
|O 2r  |4651A|0.121138|
|O  1  |5577A|0.217081|
|O  1  |6300A|12.4888|
|O  3  |4959A|59.7153|
|O  3  |5007A|179.744|
|O II  |2471A|44.3547|
|O II  |3726A|75.4036|
|O II  |3729A|30.4973|
|O II  |7323A|31.2847|
|O II  |7332A|25.373|
|S  3  |6312A|1.64022|
|S II  |4070A|11.5785|
|S II  |4078A|3.74519|
|S II  |6716A|1.99408|
|S II  |6731A|4.43845|
|TOTL  |2326A|67.0488|
|TOTL  |4363A|0.900246|
|TOTL  |5199A|0.122019|
|TOTL  |6580A|0.0145375|

Tsamis106 12.1

H beta line flux: 
1.84914872063e+31
Line fluxes relative to H beta = 100:
|Ar 3  |5192A|0.0983459|
|Ar 3  |7135A|15.5458|
|Ar 4  |4711A|0.00618824|
|Ar 4  |4740A|0.00999028|
|C 2p  |6580A|7.11271e-18|
|C 2r  |6580A|0.0144469|
|C  2  |4267A|0.169876|
|C  2  |6580A|7.11271e-18|
|C  3  |1907A|12.7352|
|C  3  |1910A|17.0297|
|Cl 3  |5518A|0.13227|
|Cl 3  |5538A|0.331624|
|Fe 3  |4608A|0.0408236|
|Fe 3  |4659A|0.516347|
|Fe 3  |4702A|0.238112|
|Fe 3  |4734A|0.115858|
|Fe 3  |4755A|0.0944263|
|Fe 3  |4881A|0.264186|
|Fe 3  |4988A|0.0453616|
|Fe 3  |5271A|0.315694|
|H  1  |4861A|100|
|H  1  |6563A|285.854|
|He 1  |4471A|4.49814|
|He 1  |5876A|13.8884|
|He 1  |6678A|3.72673|
|N  2  |5755A|3.16779|
|N  2  |6584A|75.2049|
|Ne 2 |1281m|88.7552|
|Ne 3 |1555m|15.5323|
|Ne 3  |3869A|8.75299|
|Ne 3  |3968A|2.63805|
|O 2r  |4651A|0.121503|
|O  1  |5577A|0.208399|
|O  1  |6300A|12.2706|
|O  3  |4959A|56.5113|
|O  3  |5007A|170.101|
|O II  |2471A|41.4147|
|O II  |3726A|71.9257|
|O II  |3729A|29.0786|
|O II  |7323A|29.2113|
|O II  |7332A|23.6912|
|S  3  |6312A|1.55367|
|S II  |4070A|11.1577|
|S II  |4078A|3.61034|
|S II  |6716A|1.97765|
|S II  |6731A|4.39801|
|TOTL  |2326A|62.7901|
|TOTL  |4363A|0.80822|
|TOTL  |5199A|0.126772|
|TOTL  |6580A|0.0144469|

Tsamis106nd 12.1

H beta line flux: 
1.91626769588e+31
Line fluxes relative to H beta = 100:
|Ar 3  |5192A|0.096205|
|Ar 3  |7135A|15.2872|
|Ar 4  |4711A|0.00567152|
|Ar 4  |4740A|0.00944813|
|C 2p  |6580A|6.86562e-18|
|C 2r  |6580A|0.0142917|
|C  2  |4267A|0.168732|
|C  2  |6580A|6.86562e-18|
|C  3  |1907A|12.1417|
|C  3  |1910A|16.5114|
|Cl 3  |5518A|0.128053|
|Cl 3  |5538A|0.324185|
|Fe 3  |4608A|0.0406971|
|Fe 3  |4659A|0.512442|
|Fe 3  |4702A|0.237375|
|Fe 3  |4734A|0.115914|
|Fe 3  |4755A|0.0937123|
|Fe 3  |4881A|0.261366|
|Fe 3  |4988A|0.0448777|
|Fe 3  |5271A|0.313552|
|H  1  |4861A|100|
|H  1  |6563A|285.994|
|He 1  |4471A|4.46215|
|He 1  |5876A|13.7938|
|He 1  |6678A|3.69841|
|N  2  |5755A|3.21966|
|N  2  |6584A|74.1187|
|Ne 2 |1281m|88.1938|
|Ne 3 |1555m|15.3214|
|Ne 3  |3869A|8.42634|
|Ne 3  |3968A|2.5396|
|O 2r  |4651A|0.121219|
|O  1  |5577A|0.214825|
|O  1  |6300A|12.1799|
|O  3  |4959A|54.9601|
|O  3  |5007A|165.429|
|O II  |2471A|41.573|
|O II  |3726A|69.7335|
|O II  |3729A|28.1407|
|O II  |7323A|29.3227|
|O II  |7332A|23.7817|
|S  3  |6312A|1.53391|
|S II  |4070A|11.2473|
|S II  |4078A|3.63424|
|S II  |6716A|1.84544|
|S II  |6731A|4.12285|
|TOTL  |2326A|63.6238|
|TOTL  |4363A|0.774563|
|TOTL  |5199A|0.0974541|
|TOTL  |6580A|0.0142917|

Tsamis 106 12.12

H beta line flux: 
1.89755732611e+31
Line fluxes relative to H beta = 100:
|Ar 3  |5192A|0.0986966|
|Ar 3  |7135A|15.5668|
|Ar 4  |4711A|0.0062719|
|Ar 4  |4740A|0.010197|
|C 2p  |6580A|6.92786e-18|
|C 2r  |6580A|0.0144834|
|C  2  |4267A|0.170289|
|C  2  |6580A|6.92786e-18|
|C  3  |1907A|12.7023|
|C  3  |1910A|17.1781|
|Cl 3  |5518A|0.131163|
|Cl 3  |5538A|0.330551|
|Fe 3  |4608A|0.0409423|
|Fe 3  |4659A|0.516182|
|Fe 3  |4702A|0.238801|
|Fe 3  |4734A|0.116492|
|Fe 3  |4755A|0.0943965|
|Fe 3  |4881A|0.263357|
|Fe 3  |4988A|0.0452198|
|Fe 3  |5271A|0.315643|
|H  1  |4861A|100|
|H  1  |6563A|285.563|
|He 1  |4471A|4.49827|
|He 1  |5876A|13.8915|
|He 1  |6678A|3.72637|
|N  2  |5755A|3.20769|
|N  2  |6584A|74.2656|
|Ne 2 |1281m|88.232|
|Ne 3 |1555m|15.6529|
|Ne 3  |3869A|8.83973|
|Ne 3  |3968A|2.66418|
|O 2r  |4651A|0.122701|
|O  1  |5577A|0.210371|
|O  1  |6300A|11.8188|
|O  3  |4959A|57.0258|
|O  3  |5007A|171.649|
|O II  |2471A|41.7468|
|O II  |3726A|70.7772|
|O II  |3729A|28.5835|
|O II  |7323A|29.4468|
|O II  |7332A|23.8822|
|S  3  |6312A|1.5603|
|S II  |4070A|11.1395|
|S II  |4078A|3.601|
|S II  |6716A|1.81579|
|S II  |6731A|4.06321|
|TOTL  |2326A|63.2597|
|TOTL  |4363A|0.817001|
|TOTL  |5199A|0.0847479|
|TOTL  |6580A|0.0144834|

-----------------------------------
Aperture log Phi(H) = 12.3
-----------------------------------

Orion 12.3

H beta line flux: 
2.91416826115e+31
Line fluxes relative to H beta = 100:
|Ar 3  |5192A|0.135649|
|Ar 3  |7135A|22.5754|
|Ar 4  |4711A|0.0115271|
|Ar 4  |4740A|0.0204106|
|C  2  |4267A|0.182787|
|C  3  |1907A|10.9829|
|C  3  |1910A|16.4785|
|Cl 3  |5518A|0.1163|
|Cl 3  |5538A|0.313785|
|Fe 3  |4608A|0.189707|
|Fe 3  |4659A|2.32577|
|Fe 3  |4702A|1.10651|
|Fe 3  |4734A|0.551601|
|Fe 3  |4755A|0.425325|
|Fe 3  |4881A|1.1664|
|Fe 3  |4988A|0.200276|
|Fe 3  |5271A|1.43467|
|H  1  |4861A|100|
|H  1  |6563A|285.43|
|He 1  |4471A|4.55044|
|He 1  |5876A|14.0445|
|He 1  |6678A|3.7657|
|N  2  |5755A|4.85966|
|N  2  |6584A|100.871|
|Ne 2 |1281m|34.962|
|Ne 3 |1555m|7.42456|
|Ne 3  |3869A|4.18554|
|O 2r  |4651A|0.133876|
|O  1  |5577A|0.148783|
|O  1  |6300A|8.48274|
|O  3  |4959A|59.6697|
|O  3  |5007A|179.606|
|O II  |2471A|33.6554|
|O II  |3726A|48.2516|
|O II  |3729A|19.2522|
|O II  |7323A|23.7379|
|O II  |7332A|19.2522|
|S  3  |6312A|2.71651|
|S II  |4070A|16.4544|
|S II  |4078A|5.28168|
|S II  |6716A|2.26264|
|S II  |6731A|5.0906|
|TOTL  |2326A|51.5681|
|TOTL  |4363A|0.837968|
|TOTL  |5199A|0.099642|

Esteban 12.3

H beta line flux: 
2.95325223062e+31
Line fluxes relative to H beta = 100:
|Ar 3  |5192A|0.146451|
|Ar 3  |7135A|27.6032|
|Ar 4  |4711A|0.0113337|
|Ar 4  |4740A|0.0208346|
|C  2  |4267A|0.160982|
|C  3  |1907A|6.15448|
|C  3  |1910A|9.58189|
|Cl 3  |5518A|0.283233|
|Cl 3  |5538A|0.772733|
|Fe 3  |4608A|0.0536548|
|Fe 3  |4659A|0.657227|
|Fe 3  |4702A|0.312952|
|Fe 3  |4734A|0.156148|
|Fe 3  |4755A|0.12019|
|Fe 3  |4881A|0.331791|
|Fe 3  |4988A|0.05697|
|Fe 3  |5271A|0.40993|
|H  1  |4861A|100|
|H  1  |6563A|286.195|
|He 1  |4471A|4.62309|
|He 1  |5876A|14.2233|
|He 1  |6678A|3.83748|
|N  2  |5755A|3.17438|
|N  2  |6584A|70.2312|
|Ne 2 |1281m|63.7168|
|Ne 3 |1555m|13.0442|
|Ne 3  |3869A|5.78368|
|O 2r  |4651A|0.150382|
|O  1  |5577A|0.157839|
|O  1  |6300A|9.20337|
|O  3  |4959A|53.2612|
|O  3  |5007A|160.316|
|O II  |2471A|30.491|
|O II  |3726A|45.0466|
|O II  |3729A|17.935|
|O II  |7323A|21.506|
|O II  |7332A|17.4418|
|S  3  |6312A|3.6833|
|S II  |4070A|24.9253|
|S II  |4078A|7.99962|
|S II  |6716A|3.49328|
|S II  |6731A|7.86019|
|TOTL  |2326A|37.5615|
|TOTL  |4363A|0.60906|
|TOTL  |5199A|0.0710212|

Tsamis LV2 12.3

H beta line flux: 
2.94960338164e+31
Line fluxes relative to H beta = 100:
|Ar 3  |5192A|0.0859493|
|Ar 3  |7135A|20.2901|
|Ar 4  |4711A|0.00605906|
|Ar 4  |4740A|0.0114197|
|C  2  |4267A|0.398488|
|C  3  |1907A|7.3905|
|C  3  |1910A|11.8049|
|Cl 3  |5518A|0.169793|
|Cl 3  |5538A|0.469225|
|Fe 3  |4608A|0.0037541|
|Fe 3  |4659A|0.045965|
|Fe 3  |4702A|0.021897|
|Fe 3  |4734A|0.0109321|
|Fe 3  |4755A|0.00840573|
|Fe 3  |4881A|0.0234436|
|Fe 3  |4988A|0.00402531|
|Fe 3  |5271A|0.029221|
|H  1  |4861A|100|
|H  1  |6563A|287.399|
|He 1  |4471A|4.76188|
|He 1  |5876A|14.6061|
|He 1  |6678A|3.97542|
|N  2  |5755A|3.21707|
|N  2  |6584A|81.153|
|Ne 2 |1281m|105.335|
|Ne 3 |1555m|18.7582|
|Ne 3  |3869A|5.43093|
|O 2r  |4651A|0.31489|
|O  1  |5577A|0.275594|
|O  1  |6300A|17.7543|
|O  3  |4959A|76.948|
|O  3  |5007A|231.612|
|O II  |2471A|46.4593|
|O II  |3726A|74.4027|
|O II  |3729A|29.5591|
|O II  |7323A|32.7693|
|O II  |7332A|26.5745|
|S  3  |6312A|1.07106|
|S II  |4070A|8.68532|
|S II  |4078A|2.78582|
|S II  |6716A|1.26534|
|S II  |6731A|2.84786|
|TOTL  |2326A|67.6023|
|TOTL  |4363A|0.630286|
|TOTL  |5199A|0.0818272|

Tsamis HST10 12.3

H beta line flux: 
2.94796248753e+31
Line fluxes relative to H beta = 100:
|Ar 3  |5192A|0.117262|
|Ar 3  |7135A|20.9408|
|Ar 4  |4711A|0.00878083|
|Ar 4  |4740A|0.0159571|
|C  2  |4267A|0.18486|
|C  3  |1907A|8.28394|
|C  3  |1910A|12.9398|
|Cl 3  |5518A|0.103599|
|Cl 3  |5538A|0.28302|
|Fe 3  |4608A|0.0348991|
|Fe 3  |4659A|0.427134|
|Fe 3  |4702A|0.203559|
|Fe 3  |4734A|0.101624|
|Fe 3  |4755A|0.0781105|
|Fe 3  |4881A|0.214909|
|Fe 3  |4988A|0.0368997|
|Fe 3  |5271A|0.265076|
|H  1  |4861A|100|
|H  1  |6563A|285.89|
|He 1  |4471A|4.5445|
|He 1  |5876A|13.9997|
|He 1  |6678A|3.76843|
|N  2  |5755A|4.54458|
|N  2  |6584A|96.5857|
|Ne 2 |1281m|34.6032|
|Ne 3 |1555m|7.0415|
|Ne 3  |3869A|3.30553|
|O 2r  |4651A|0.199343|
|O  1  |5577A|0.228184|
|O  1  |6300A|12.9453|
|O  3  |4959A|74.6251|
|O  3  |5007A|224.62|
|O II  |2471A|45.5886|
|O II  |3726A|65.3921|
|O II  |3729A|26.0336|
|O II  |7323A|32.1556|
|O II  |7332A|26.0775|
|S  3  |6312A|1.89678|
|S II  |4070A|12.497|
|S II  |4078A|4.01046|
|S II  |6716A|1.69967|
|S II  |6731A|3.83064|
|TOTL  |2326A|47.7112|
|TOTL  |4363A|0.905163|
|TOTL  |5199A|0.0881731|

ZZ101 12.3

H beta line flux: 
2.87621575507e+31
Line fluxes relative to H beta = 100:
|Ar 3  |5192A|0.20249|
|Ar 3  |7135A|27.2463|
|Ar 4  |4711A|0.0195724|
|Ar 4  |4740A|0.0330334|
|C  2  |4267A|0.177045|
|C  3  |1907A|22.7124|
|C  3  |1910A|31.8046|
|Cl 3  |5518A|0.151795|
|Cl 3  |5538A|0.402236|
|Fe 3  |4608A|0.0488399|
|Fe 3  |4659A|0.599261|
|Fe 3  |4702A|0.284869|
|Fe 3  |4734A|0.141851|
|Fe 3  |4755A|0.10959|
|Fe 3  |4881A|0.296895|
|Fe 3  |4988A|0.050978|
|Fe 3  |5271A|0.362837|
|H  1  |4861A|100|
|H  1  |6563A|284.05|
|He 1  |4471A|4.55365|
|He 1  |5876A|14.1785|
|He 1  |6678A|3.75168|
|N  2  |5755A|6.45076|
|N  2  |6584A|118.096|
|Ne 2 |1281m|36.1277|
|Ne 3 |1555m|8.09256|
|Ne 3  |3869A|6.74626|
|O 2r  |4651A|0.0637942|
|O  1  |5577A|0.0940028|
|O  1  |6300A|4.92238|
|O  3  |4959A|41.4103|
|O  3  |5007A|124.645|
|O II  |2471A|23.5147|
|O II  |3726A|31.4338|
|O II  |3729A|12.5835|
|O II  |7323A|16.5853|
|O II  |7332A|13.4515|
|S  3  |6312A|2.99169|
|S II  |4070A|15.7926|
|S II  |4078A|5.06849|
|S II  |6716A|2.03833|
|S II  |6731A|4.59165|
|TOTL  |2326A|73.5922|
|TOTL  |4363A|0.820387|
|TOTL  |5199A|0.106568|

ZZ102 12.3

H beta line flux: 
2.88570258529e+31
Line fluxes relative to H beta = 100:
|Ar 3  |5192A|0.172421|
|Ar 3  |7135A|25.2696|
|Ar 4  |4711A|0.0154626|
|Ar 4  |4740A|0.0266885|
|C  2  |4267A|0.179742|
|C  3  |1907A|16.7102|
|C  3  |1910A|24.2738|
|Cl 3  |5518A|0.135722|
|Cl 3  |5538A|0.363073|
|Fe 3  |4608A|0.044418|
|Fe 3  |4659A|0.544419|
|Fe 3  |4702A|0.25908|
|Fe 3  |4734A|0.129141|
|Fe 3  |4755A|0.0995599|
|Fe 3  |4881A|0.270878|
|Fe 3  |4988A|0.0465107|
|Fe 3  |5271A|0.33202|
|H  1  |4861A|100|
|H  1  |6563A|284.651|
|He 1  |4471A|4.55458|
|He 1  |5876A|14.1252|
|He 1  |6678A|3.75882|
|N  2  |5755A|5.83028|
|N  2  |6584A|111.461|
|Ne 2 |1281m|35.6713|
|Ne 3 |1555m|7.80176|
|Ne 3  |3869A|5.49011|
|O 2r  |4651A|0.0961525|
|O  1  |5577A|0.127276|
|O  1  |6300A|6.87109|
|O  3  |4959A|52.9933|
|O  3  |5007A|159.51|
|O II  |2471A|30.6782|
|O II  |3726A|41.7865|
|O II  |3729A|16.6984|
|O II  |7323A|21.6385|
|O II  |7332A|17.5493|
|S  3  |6312A|2.61779|
|S II  |4070A|14.7212|
|S II  |4078A|4.72525|
|S II  |6716A|1.97176|
|S II  |6731A|4.43184|
|TOTL  |2326A|64.8362|
|TOTL  |4363A|0.904588|
|TOTL  |5199A|0.115557|

ZZ03 12.3

H beta line flux: 
2.85993810121e+31
Line fluxes relative to H beta = 100:
|Ar 3  |5192A|0.123532|
|Ar 3  |7135A|16.485|
|Ar 4  |4711A|0.0118268|
|Ar 4  |4740A|0.0200001|
|C  2  |4267A|0.150708|
|C  3  |1907A|19.6785|
|C  3  |1910A|27.6894|
|Cl 3  |5518A|0.305313|
|Cl 3  |5538A|0.809685|
|Fe 3  |4608A|0.0370686|
|Fe 3  |4659A|0.45447|
|Fe 3  |4702A|0.216213|
|Fe 3  |4734A|0.107726|
|Fe 3  |4755A|0.0831091|
|Fe 3  |4881A|0.224822|
|Fe 3  |4988A|0.0386024|
|Fe 3  |5271A|0.274958|
|H  1  |4861A|100|
|H  1  |6563A|283.992|
|He 1  |4471A|4.56405|
|He 1  |5876A|14.2176|
|He 1  |6678A|3.75979|
|N  2  |5755A|6.56038|
|N  2  |6584A|118.716|
|Ne 2 |1281m|21.6814|
|Ne 3 |1555m|4.89289|
|Ne 3  |3869A|4.10668|
|O 2r  |4651A|0.0665196|
|O  1  |5577A|0.0976781|
|O  1  |6300A|5.0495|
|O  3  |4959A|43.4257|
|O  3  |5007A|130.713|
|O II  |2471A|24.9809|
|O II  |3726A|33.041|
|O II  |3729A|13.2244|
|O II  |7323A|17.6196|
|O II  |7332A|14.2901|
|S  3  |6312A|3.64186|
|S II  |4070A|19.1219|
|S II  |4078A|6.13711|
|S II  |6716A|2.42851|
|S II  |6731A|5.47648|
|TOTL  |2326A|63.727|
|TOTL  |4363A|0.86591|
|TOTL  |5199A|0.0971597|

-----------------------------
moviendo el centro
-----------------------------

Esteban 12.1 centro 1.5, 0.0

H beta line flux: 
1.20382189652e+31
Line fluxes relative to H beta = 100:
|Ar 3  |5192A|0.129502|
|Ar 3  |7135A|26.5133|
|Ar 4  |4711A|0.0140105|
|Ar 4  |4740A|0.02109|
|C  2  |4267A|0.167844|
|C  3  |1907A|5.97527|
|C  3  |1910A|7.52063|
|Cl 3  |5518A|0.347984|
|Cl 3  |5538A|0.794756|
|Fe 3  |4608A|0.0461097|
|Fe 3  |4659A|0.596205|
|Fe 3  |4702A|0.268944|
|Fe 3  |4734A|0.128505|
|Fe 3  |4755A|0.109028|
|Fe 3  |4881A|0.308098|
|Fe 3  |4988A|0.0529001|
|Fe 3  |5271A|0.371854|
|H  1  |4861A|100|
|H  1  |6563A|287.37|
|He 1  |4471A|4.66769|
|He 1  |5876A|14.3027|
|He 1  |6678A|3.89314|
|N  2  |5755A|2.42277|
|N  2  |6584A|71.5115|
|Ne 2 |1281m|63.9693|
|Ne 3 |1555m|15.3497|
|Ne 3  |3869A|5.79884|
|O 2r  |4651A|0.163501|
|O  1  |5577A|0.130981|
|O  1  |6300A|8.19724|
|O  3  |4959A|54.7882|
|O  3  |5007A|164.912|
|O II  |2471A|24.2697|
|O II  |3726A|54.2087|
|O II  |3729A|22.2527|
|O II  |7323A|17.1174|
|O II  |7332A|13.8818|
|S  3  |6312A|3.21309|
|S II  |4070A|21.9388|
|S II  |4078A|7.10939|
|S II  |6716A|4.39742|
|S II  |6731A|9.75267|
|TOTL  |2326A|30.2104|
|TOTL  |4363A|0.556361|
|TOTL  |5199A|0.0819599|

Esteban 12.1 centro 2.0,0.0

H beta line flux: 
4.92140877623e+30
Line fluxes relative to H beta = 100:
|Ar 3  |5192A|0.107618|
|Ar 3  |7135A|25.6481|
|Ar 4  |4711A|0.0300588|
|Ar 4  |4740A|0.0392642|
|C  2  |4267A|0.212617|
|C  3  |1907A|6.10611|
|C  3  |1910A|6.36079|
|Cl 3  |5518A|0.458037|
|Cl 3  |5538A|0.857434|
|Fe 3  |4608A|0.0327804|
|Fe 3  |4659A|0.451991|
|Fe 3  |4702A|0.191199|
|Fe 3  |4734A|0.0860963|
|Fe 3  |4755A|0.0826549|
|Fe 3  |4881A|0.230231|
|Fe 3  |4988A|0.0395302|
|Fe 3  |5271A|0.282606|
|H  1  |4861A|100|
|H  1  |6563A|288.508|
|He 1  |4471A|4.89982|
|He 1  |5876A|14.9515|
|He 1  |6678A|4.10722|
|N  2  |5755A|1.06714|
|N  2  |6584A|44.0746|
|Ne 2 |1281m|57.0447|
|Ne 3 |1555m|26.4812|
|Ne 3  |3869A|8.48601|
|O 2r  |4651A|0.256874|
|O  1  |5577A|0.0343956|
|O  1  |6300A|2.2272|
|O  3  |4959A|79.804|
|O  3  |5007A|240.208|
|O II  |2471A|12.6975|
|O II  |3726A|47.4519|
|O II  |3729A|20.417|
|O II  |7323A|8.95494|
|O II  |7332A|7.2594|
|S  3  |6312A|2.82944|
|S II  |4070A|9.26885|
|S II  |4078A|3.02758|
|S II  |6716A|3.03154|
|S II  |6731A|6.52002|
|TOTL  |2326A|12.9941|
|TOTL  |4363A|0.721625|
|TOTL  |5199A|0.0262346|

